ecosystem,package,version,license,official_metadata,upstream_repository,license_evidence,verification,declared_locations,included_package_code
npm,get-tsconfig,4.14.0,MIT,https://registry.npmjs.org/get-tsconfig/4.14.0,git+https://github.com/privatenumber/get-tsconfig.git,https://registry.npmjs.org/get-tsconfig/4.14.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/get-tsconfig,no
npm,glob-parent,5.1.2,ISC,https://registry.npmjs.org/glob-parent/5.1.2,git+https://github.com/gulpjs/glob-parent.git,https://registry.npmjs.org/glob-parent/5.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/fast-glob/node_modules/glob-parent; frontend/package-lock.json:node_modules/vite-plugin-dynamic-import/node_modules/glob-parent,no
npm,glob-parent,6.0.2,ISC,https://registry.npmjs.org/glob-parent/6.0.2,git+https://github.com/gulpjs/glob-parent.git,https://registry.npmjs.org/glob-parent/6.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/glob-parent,no
npm,glob-to-regexp,0.4.1,BSD-2-Clause,https://registry.npmjs.org/glob-to-regexp/0.4.1,git+https://github.com/fitzgen/glob-to-regexp.git,https://registry.npmjs.org/glob-to-regexp/0.4.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/glob-to-regexp,no
npm,globals,14.0.0,MIT,https://registry.npmjs.org/globals/14.0.0,git+https://github.com/sindresorhus/globals.git,https://registry.npmjs.org/globals/14.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/globals,no
npm,globals,16.4.0,MIT,https://registry.npmjs.org/globals/16.4.0,git+https://github.com/sindresorhus/globals.git,https://registry.npmjs.org/globals/16.4.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/eslint-config-next/node_modules/globals,no
npm,globalthis,1.0.4,MIT,https://registry.npmjs.org/globalthis/1.0.4,git://github.com/ljharb/System.global.git,https://registry.npmjs.org/globalthis/1.0.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/globalthis,no
npm,globrex,0.1.2,MIT,https://registry.npmjs.org/globrex/0.1.2,git+https://github.com/terkelg/globrex.git,https://registry.npmjs.org/globrex/0.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/globrex,no
npm,gopd,1.2.0,MIT,https://registry.npmjs.org/gopd/1.2.0,git+https://github.com/ljharb/gopd.git,https://registry.npmjs.org/gopd/1.2.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/gopd,no
npm,graceful-fs,4.2.11,ISC,https://registry.npmjs.org/graceful-fs/4.2.11,git+https://github.com/isaacs/node-graceful-fs.git,https://registry.npmjs.org/graceful-fs/4.2.11,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/graceful-fs,no
npm,has-bigints,1.1.0,MIT,https://registry.npmjs.org/has-bigints/1.1.0,git+https://github.com/ljharb/has-bigints.git,https://registry.npmjs.org/has-bigints/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/has-bigints,no
npm,has-flag,4.0.0,MIT,https://registry.npmjs.org/has-flag/4.0.0,git+https://github.com/sindresorhus/has-flag.git,https://registry.npmjs.org/has-flag/4.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/has-flag,no
npm,has-property-descriptors,1.0.2,MIT,https://registry.npmjs.org/has-property-descriptors/1.0.2,git+https://github.com/inspect-js/has-property-descriptors.git,https://registry.npmjs.org/has-property-descriptors/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/has-property-descriptors,no
npm,has-proto,1.2.0,MIT,https://registry.npmjs.org/has-proto/1.2.0,git+https://github.com/inspect-js/has-proto.git,https://registry.npmjs.org/has-proto/1.2.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/has-proto,no
npm,has-symbols,1.1.0,MIT,https://registry.npmjs.org/has-symbols/1.1.0,git://github.com/inspect-js/has-symbols.git,https://registry.npmjs.org/has-symbols/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/has-symbols,no
npm,has-tostringtag,1.0.2,MIT,https://registry.npmjs.org/has-tostringtag/1.0.2,git+https://github.com/inspect-js/has-tostringtag.git,https://registry.npmjs.org/has-tostringtag/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/has-tostringtag,no
npm,hasown,2.0.3,MIT,https://registry.npmjs.org/hasown/2.0.3,git+https://github.com/inspect-js/hasOwn.git,https://registry.npmjs.org/hasown/2.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/hasown,no
npm,hermes-estree,0.25.1,MIT,https://registry.npmjs.org/hermes-estree/0.25.1,git@github.com:facebook/hermes.git,https://registry.npmjs.org/hermes-estree/0.25.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/hermes-estree,no
npm,hermes-parser,0.25.1,MIT,https://registry.npmjs.org/hermes-parser/0.25.1,git@github.com:facebook/hermes.git,https://registry.npmjs.org/hermes-parser/0.25.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/hermes-parser,no
npm,hex-rgb,4.3.0,MIT,https://registry.npmjs.org/hex-rgb/4.3.0,git+https://github.com/sindresorhus/hex-rgb.git,https://registry.npmjs.org/hex-rgb/4.3.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/hex-rgb,no
npm,ignore,5.3.2,MIT,https://registry.npmjs.org/ignore/5.3.2,git+ssh://git@github.com/kaelzhang/node-ignore.git,https://registry.npmjs.org/ignore/5.3.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/ignore,no
npm,ignore,7.0.5,MIT,https://registry.npmjs.org/ignore/7.0.5,git+ssh://git@github.com/kaelzhang/node-ignore.git,https://registry.npmjs.org/ignore/7.0.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/eslint-plugin/node_modules/ignore,no
npm,image-size,2.0.2,MIT,https://registry.npmjs.org/image-size/2.0.2,git://github.com/image-size/image-size.git,https://registry.npmjs.org/image-size/2.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/image-size,no
npm,import-fresh,3.3.1,MIT,https://registry.npmjs.org/import-fresh/3.3.1,git+https://github.com/sindresorhus/import-fresh.git,https://registry.npmjs.org/import-fresh/3.3.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/import-fresh,no
npm,imurmurhash,0.1.4,MIT,https://registry.npmjs.org/imurmurhash/0.1.4,https://github.com/jensyt/imurmurhash-js,https://registry.npmjs.org/imurmurhash/0.1.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/imurmurhash,no
npm,internal-slot,1.1.0,MIT,https://registry.npmjs.org/internal-slot/1.1.0,git+https://github.com/ljharb/internal-slot.git,https://registry.npmjs.org/internal-slot/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/internal-slot,no
npm,ipaddr.js,2.4.0,MIT,https://registry.npmjs.org/ipaddr.js/2.4.0,git://github.com/whitequark/ipaddr.js.git,https://registry.npmjs.org/ipaddr.js/2.4.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/ipaddr.js,no
npm,is-array-buffer,3.0.5,MIT,https://registry.npmjs.org/is-array-buffer/3.0.5,git+https://github.com/inspect-js/is-array-buffer.git,https://registry.npmjs.org/is-array-buffer/3.0.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-array-buffer,no
npm,is-async-function,2.1.1,MIT,https://registry.npmjs.org/is-async-function/2.1.1,git://github.com/inspect-js/is-async-function.git,https://registry.npmjs.org/is-async-function/2.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-async-function,no
npm,is-bigint,1.1.0,MIT,https://registry.npmjs.org/is-bigint/1.1.0,git+https://github.com/inspect-js/is-bigint.git,https://registry.npmjs.org/is-bigint/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-bigint,no
npm,is-boolean-object,1.2.2,MIT,https://registry.npmjs.org/is-boolean-object/1.2.2,git://github.com/inspect-js/is-boolean-object.git,https://registry.npmjs.org/is-boolean-object/1.2.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-boolean-object,no
npm,is-bun-module,2.0.0,MIT,https://registry.npmjs.org/is-bun-module/2.0.0,git+https://github.com/SunsetTechuila/is-bun-module.git,https://registry.npmjs.org/is-bun-module/2.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-bun-module,no
npm,is-callable,1.2.7,MIT,https://registry.npmjs.org/is-callable/1.2.7,git://github.com/inspect-js/is-callable.git,https://registry.npmjs.org/is-callable/1.2.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-callable,no
npm,is-core-module,2.16.2,MIT,https://registry.npmjs.org/is-core-module/2.16.2,git+https://github.com/inspect-js/is-core-module.git,https://registry.npmjs.org/is-core-module/2.16.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-core-module,no
npm,is-data-view,1.0.2,MIT,https://registry.npmjs.org/is-data-view/1.0.2,git+https://github.com/inspect-js/is-data-view.git,https://registry.npmjs.org/is-data-view/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-data-view,no
npm,is-date-object,1.1.0,MIT,https://registry.npmjs.org/is-date-object/1.1.0,git://github.com/inspect-js/is-date-object.git,https://registry.npmjs.org/is-date-object/1.1.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-date-object,no
npm,is-extglob,2.1.1,MIT,https://registry.npmjs.org/is-extglob/2.1.1,git+https://github.com/jonschlinkert/is-extglob.git,https://registry.npmjs.org/is-extglob/2.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-extglob,no
npm,is-finalizationregistry,1.1.1,MIT,https://registry.npmjs.org/is-finalizationregistry/1.1.1,git+https://github.com/inspect-js/is-finalizationregistry.git,https://registry.npmjs.org/is-finalizationregistry/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-finalizationregistry,no
npm,is-generator-function,1.1.2,MIT,https://registry.npmjs.org/is-generator-function/1.1.2,git://github.com/inspect-js/is-generator-function.git,https://registry.npmjs.org/is-generator-function/1.1.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-generator-function,no
npm,is-glob,4.0.3,MIT,https://registry.npmjs.org/is-glob/4.0.3,git+https://github.com/micromatch/is-glob.git,https://registry.npmjs.org/is-glob/4.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-glob,no
npm,is-map,2.0.3,MIT,https://registry.npmjs.org/is-map/2.0.3,git+https://github.com/inspect-js/is-map.git,https://registry.npmjs.org/is-map/2.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-map,no
npm,is-negative-zero,2.0.3,MIT,https://registry.npmjs.org/is-negative-zero/2.0.3,git://github.com/inspect-js/is-negative-zero.git,https://registry.npmjs.org/is-negative-zero/2.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-negative-zero,no
npm,is-number,7.0.0,MIT,https://registry.npmjs.org/is-number/7.0.0,git+https://github.com/jonschlinkert/is-number.git,https://registry.npmjs.org/is-number/7.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-number,no
npm,is-number-object,1.1.1,MIT,https://registry.npmjs.org/is-number-object/1.1.1,git://github.com/inspect-js/is-number-object.git,https://registry.npmjs.org/is-number-object/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-number-object,no
npm,is-regex,1.2.1,MIT,https://registry.npmjs.org/is-regex/1.2.1,git://github.com/inspect-js/is-regex.git,https://registry.npmjs.org/is-regex/1.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-regex,no
npm,is-set,2.0.3,MIT,https://registry.npmjs.org/is-set/2.0.3,git+https://github.com/inspect-js/is-set.git,https://registry.npmjs.org/is-set/2.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-set,no
npm,is-shared-array-buffer,1.0.4,MIT,https://registry.npmjs.org/is-shared-array-buffer/1.0.4,git+https://github.com/inspect-js/is-shared-array-buffer.git,https://registry.npmjs.org/is-shared-array-buffer/1.0.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-shared-array-buffer,no
npm,is-string,1.1.1,MIT,https://registry.npmjs.org/is-string/1.1.1,git://github.com/inspect-js/is-string.git,https://registry.npmjs.org/is-string/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-string,no
npm,is-symbol,1.1.1,MIT,https://registry.npmjs.org/is-symbol/1.1.1,git://github.com/inspect-js/is-symbol.git,https://registry.npmjs.org/is-symbol/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-symbol,no
npm,is-typed-array,1.1.15,MIT,https://registry.npmjs.org/is-typed-array/1.1.15,git://github.com/inspect-js/is-typed-array.git,https://registry.npmjs.org/is-typed-array/1.1.15,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-typed-array,no
npm,is-weakmap,2.0.2,MIT,https://registry.npmjs.org/is-weakmap/2.0.2,git+https://github.com/inspect-js/is-weakmap.git,https://registry.npmjs.org/is-weakmap/2.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-weakmap,no
npm,is-weakref,1.1.1,MIT,https://registry.npmjs.org/is-weakref/1.1.1,git+https://github.com/inspect-js/is-weakref.git,https://registry.npmjs.org/is-weakref/1.1.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-weakref,no
npm,is-weakset,2.0.4,MIT,https://registry.npmjs.org/is-weakset/2.0.4,git+https://github.com/inspect-js/is-weakset.git,https://registry.npmjs.org/is-weakset/2.0.4,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/is-weakset,no
npm,isarray,2.0.5,MIT,https://registry.npmjs.org/isarray/2.0.5,git://github.com/juliangruber/isarray.git,https://registry.npmjs.org/isarray/2.0.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/isarray,no
npm,isexe,2.0.0,ISC,https://registry.npmjs.org/isexe/2.0.0,git+https://github.com/isaacs/isexe.git,https://registry.npmjs.org/isexe/2.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/isexe,no
npm,iterator.prototype,1.1.5,MIT,https://registry.npmjs.org/iterator.prototype/1.1.5,git+https://github.com/ljharb/Iterator.prototype.git,https://registry.npmjs.org/iterator.prototype/1.1.5,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/iterator.prototype,no
npm,jest-worker,27.5.1,MIT,https://registry.npmjs.org/jest-worker/27.5.1,git+https://github.com/facebook/jest.git,https://registry.npmjs.org/jest-worker/27.5.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/jest-worker,no
npm,jiti,2.7.0,MIT,https://registry.npmjs.org/jiti/2.7.0,git+https://github.com/unjs/jiti.git,https://registry.npmjs.org/jiti/2.7.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/jiti,no
npm,js-tokens,4.0.0,MIT,https://registry.npmjs.org/js-tokens/4.0.0,git+https://github.com/lydell/js-tokens.git,https://registry.npmjs.org/js-tokens/4.0.0,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/js-tokens,no
